chr_name	start	end	val	color	gene
chr19	56155014	56156989	1	gray	ZNF581
chr14	35030298	35099354	1	gray	SNX6
chr9	14719723	14722731	1	gray	CER1
chr4	88571431	88585509	1	gray	DMP1
chr2	209130978	209223470	1	gray	PIKFYVE
chr1	222988380	223179337	1	gray	DISP1
chr19	56894119	56904903	1	gray	ZNF582
chr15	40650419	40670820	1	gray	DISP2
chr13	26618734	26626154	1	gray	SHISA2
chr6	116816151	116866847	1	gray	TRAPPC3L
chr1	99127276	99226056	1	gray	SNX7
chr19	56915382	56938733	1	gray	ZNF583
chr16	4658884	4664889	1	gray	UBALD1
chr7	2291404	2354076	1	gray	SNX8
chr4	42399504	42404504	1	gray	SHISA3
chr1	11539211	11597608	1	gray	DISP3
chr19	58920015	58929692	1	gray	ZNF584
chr17	74261428	74267379	1	gray	UBALD2
chr12	85673997	85695561	1	gray	ALX1
chr12	54574141	54582778	1	gray	SMUG1
chr6	158244277	158366109	1	gray	SNX9
chr1	201858025	201861715	1	gray	SHISA4
chr3	48509196	48542259	1	gray	SHISA5
chrY	9175072	9307358	1	gray	TSPY1
chr19	58281019	58291984	1	gray	ZNF586
chr17	11144529	11467380	1	gray	SHISA6
chr8	67405800	67430759	1	gray	VXN
chr6	49572889	49604552	1	gray	RHAG
chr1	110602491	110613294	1	gray	ALX3
chrY	6114263	6117054	1	gray	TSPY2
chr19	58361226	58376483	1	gray	ZNF587
chr19	55940104	55954230	1	gray	SHISA7
chr17	58520509	58603603	1	gray	APPBP2
chr11	44281989	44331689	1	gray	ALX4
chrY	9175072	9368285	1	gray	TSPY3
chr22	42305539	42311099	1	gray	SHISA8
chrY	9175118	9368285	1	gray	TSPY4
chr16	12995454	13334273	1	gray	SHISA9
chr3	48282593	48312479	1	gray	ZNF589
chr17	5336096	5342475	1	gray	C1QBP
chr10	81272288	81276192	1	gray	EIF5AL1
chr5	133291200	133304316	1	gray	C5orf15
chr4	100044807	100065449	1	gray	ADH4
chr14	92047041	92198430	1	gray	CATSPERB
chr4	99992129	100009939	1	gray	ADH5
chr20	34541538	34547394	1	gray	SCAND1
chr4	100123795	100140403	1	gray	ADH6
chrY	9175118	9198202	1	gray	TSPY8
chr19	5720647	5778745	1	gray	CATSPERD
chr17	55015560	55038411	1	gray	COIL
chr4	100333417	100356667	1	gray	ADH7
chr1	166808711	166825583	1	gray	POGK
chrX	17393322	17754113	1	gray	NHS
chr5	162864576	162872022	1	gray	CCNG1
chr2	43457974	43823185	1	gray	THADA
chr1	244624574	244803806	1	gray	CATSPERE
chr20	34213952	34252822	1	gray	CPNE1
chr4	156824847	156841558	1	gray	TDO2
chr4	78078359	78091213	1	gray	CCNG2
chr19	38826469	38861583	1	gray	CATSPERG
chr16	90036182	90039240	1	gray	CENPBD1
chr16	57126494	57182281	1	gray	CPNE2
chr6	70383901	70506902	1	gray	LMBRD1
chr8	87526663	87573726	1	gray	CPNE3
chr5	36098508	36151989	1	gray	LMBRD2
chr3	131252403	131758450	1	gray	CPNE4
chr6	36708552	36807774	1	gray	CPNE5
chr14	24540157	24547296	1	gray	CPNE6
chr5	177635471	177659823	1	gray	PHYKPL
chr1	115397423	115537990	1	gray	SYCP1
chr20	58438626	58508692	1	gray	SYCP2
chr19	33877855	34012697	1	gray	PEPD
chr16	89642165	89663654	1	gray	CPNE7
chr9	114803062	114937577	1	gray	SUSD1
chr9	38392698	38398657	1	gray	ALDH1B1
chr22	24577454	24585074	1	gray	SUSD2
chr12	102122425	102133250	1	gray	SYCP3
chr12	39046004	39299393	1	gray	CPNE8
chr9	95820969	95847418	1	gray	SUSD3
chr3	9745516	9771592	1	gray	CPNE9
chr1	223394174	223537518	1	gray	SUSD4
chr17	38278223	38293170	1	gray	MSL1
chr3	33191534	33260302	1	gray	SUSD5
chr16	86563791	86588841	1	gray	MTHFSD
chr14	75127958	75179783	1	gray	AREL1
chr14	70078312	70181861	1	gray	SUSD6
chr3	135867758	135915177	1	gray	MSL2
chr1	154933946	154935101	1	gray	LOC101928120
chrX	11776277	11793891	1	gray	MSL3
chr22	47080306	47134149	1	gray	CERK
chr19	46272966	46285748	1	gray	DMPK
chr3	3108007	3152058	1	gray	IL5RA
chr2	48667904	48742531	1	gray	PPP1R21
chr1	59120415	59165734	1	gray	MYSM1
chr1	151375199	151431970	1	gray	POGZ
chr2	24714122	24993570	1	gray	NCOA1
chr12	10222152	10251584	1	gray	CLEC1A
chr11	67351282	67354124	1	gray	GSTP1
chr8	71022016	71316452	1	gray	NCOA2
chrX	44732420	44972024	1	gray	KDM6A
chr20	46130630	46285614	1	gray	NCOA3
chr20	44164918	44176040	1	gray	EPPIN-WFDC6
chr12	10145660	10151899	1	gray	CLEC1B
chr6	17102280	17131609	1	gray	STMND1
chr17	7743223	7758108	1	gray	KDM6B
chr10	51565107	51590734	1	gray	NCOA4
chr1	24969792	24999772	1	gray	SRRM1
chr21	33946031	33984687	1	gray	CFAP298-TCP10L
chr20	44689633	44718601	1	gray	NCOA5
chr16	2802638	2821413	1	gray	SRRM2
chr9	138371627	138380738	1	gray	PPP1R26
chr1	112298522	112310622	1	gray	DDX20
chr20	33302577	33413454	1	gray	NCOA6
chr17	79791367	79792926	1	gray	PPP1R27
chr10	70715925	70744825	1	gray	DDX21
chr7	75831213	75916604	1	gray	SRRM3
chr16	103827	107669	1	gray	SNRNP25
chr15	31196054	31235310	1	gray	FAN1
chr12	119419345	119600856	1	gray	SRRM4
chr6	126102260	126253180	1	gray	NCOA7
chr19	44116239	44118650	1	gray	SRRM5
chr12	49223538	49245946	1	gray	DDX23
chr11	64067829	64072242	1	gray	CATSPERZ
chr10	5435063	5446791	1	gray	TUBAL3
chr21	32252963	32253899	1	gray	KRTAP11-1
chr14	94514632	94547548	1	gray	DDX24
chr13	31030840	31191734	1	gray	HMGB1
chr2	70121087	70132368	1	gray	SNRNP27
chr12	64173688	64203341	1	gray	RXYLT1
chr11	125773222	125798738	1	gray	DDX25
chr10	45798099	45811056	1	gray	OR13A1
chr4	174252526	174255509	1	gray	HMGB2
chrX	150148979	150159248	1	gray	HMGB3
chr15	40509628	40569688	1	gray	BUB1B-PAK6
chr12	55523552	55524560	1	gray	OR9K2
chr11	14898985	14913777	1	gray	CYP2R1
chr20	47835952	47860609	1	gray	DDX27
chr5	61874645	61877273	1	gray	LRRC70
chr1	34326075	34330392	1	gray	HMGB4
chr16	68054821	68057135	1	gray	DDX28
chr1	34172	24306817	1	gray	SRSF10
chr1	156890423	156902886	1	gray	LRRC71
chr11	64808404	64812300	1	gray	SAC3D1
chr7	16566449	16621193	1	gray	LRRC72
chr1	70671378	70718732	1	gray	SRSF11
chr12	113830249	113841692	1	gray	SDS
chr7	91828282	91875414	1	gray	KRIT1
chr6	89805677	89827790	1	gray	SRSF12
chr6	43474702	43478084	1	gray	LRRC73
chr17	80674581	80685889	1	gray	FN3KRP
chr15	48498498	48596275	1	gray	SLC12A1
chr13	32974859	33002267	1	gray	N4BP2L1
chr6	84743490	84800605	1	gray	MRAP2
chr5	156277305	156279539	1	gray	PPP1R2B
chrX	42636616	42637414	1	gray	PPP1R2C
chr19	38794890	38795646	1	gray	C19orf33
chr13	33006553	33113022	1	gray	N4BP2L2
chr5	127419457	127525369	1	gray	SLC12A2
chr16	56899118	56949762	1	gray	SLC12A3
chr16	67977376	68002597	1	gray	SLC12A4
chr20	44650324	44688789	1	gray	SLC12A5
chr15	34521984	34630258	1	gray	SLC12A6
chr19	10959090	10980466	1	gray	C19orf38
chr5	1050498	1112178	1	gray	SLC12A7
chr4	48833059	48863834	1	gray	OCIAD1
chr12	15773070	15942322	1	gray	EPS8
chr4	71226476	71232875	1	gray	SMR3A
chr4	48887035	48908845	1	gray	OCIAD2
chr3	124801487	124931592	1	gray	SLC12A8
chr1	222841354	222885833	1	gray	AIDA
chr12	51487439	51566918	1	gray	TFCP2
chr7	100424490	100464634	1	gray	SLC12A9
chr4	71248847	71255961	1	gray	SMR3B
chr9	5450502	5470567	1	gray	CD274
chr16	810733	818865	1	gray	MSLN
chr5	6713544	6757157	1	gray	TENT4A
chr16	50186821	50269219	1	gray	TENT4B
chr15	73976621	74006859	1	gray	CD276
chr13	51285161	51418075	1	gray	DLEU7
chr1	52497774	52499482	1	gray	KTI12
chr19	5681037	5688533	1	gray	HSD11B1L
chr6	11713755	11779280	1	gray	ADTRP
chr4	1283678	1333936	1	gray	MAEA
chr19	56280483	56284786	1	gray	RFPL4AL1
chr19	53517343	53519833	1	gray	ERVV-1
chr19	53547992	53554933	1	gray	ERVV-2
chr6	41889236	41900784	1	gray	BYSL
chr1	93811463	93835050	1	gray	DR1
chr20	23545369	23549121	1	gray	CST9L
chr16	53524951	53537216	1	gray	AKTIP
chr5	154198051	154230163	1	gray	FAXDC2
chr22	31892124	32014574	1	gray	SFI1
chr1	166944818	166991449	1	gray	MAEL
chr16	55836763	55867008	1	gray	CES1
chr16	10971054	11030250	1	gray	CIITA
chr5	178138515	178157660	1	gray	ZNF354A
chr17	74075262	74078887	1	gray	ZACN
chr16	66968373	66978994	1	gray	CES2
chr15	85291822	85349676	1	gray	ZNF592
chr5	178286953	178312017	1	gray	ZNF354B
chr16	66995168	67009052	1	gray	CES3
chr5	178487373	178510978	1	gray	ZNF354C
chr1	26496398	26497364	1	gray	ZNF593
chr17	5082829	5095163	1	gray	ZNF594
chr2	114256660	114258727	1	gray	FOXD4L1
chr10	124432365	124438564	1	gray	LOC112577516
chr4	53178	88099	1	gray	ZNF595
chr9	70917782	70920000	1	gray	FOXD4L3
chr8	182136	197340	1	gray	ZNF596
chr1	156339001	156355011	1	gray	RHBG
chr16	3482413	3493504	1	gray	ZNF597
chr9	42718065	70428899	1	gray	FOXD4L4
chr5	31532407	31555156	1	gray	C5orf22
chr2	3501136	3523302	1	gray	ADI1
chr16	2047654	2059822	1	gray	ZNF598
chr9	70175706	70178815	1	gray	FOXD4L5
chr19	35248977	35264120	1	gray	ZNF599
chr19	18451407	18480760	1	gray	PGPEP1
chr14	51186480	51297880	1	gray	NIN
chr9	69199663	69201674	1	gray	FOXD4L6
chr5	134181369	134195425	1	gray	C5orf24
chr2	154333851	154335276	1	gray	RPRM
chr1	53692571	53704190	1	gray	MAGOH
chr7	91741462	91764059	1	gray	CYP51A1
chr11	55405833	55406772	1	gray	OR4P4
chr2	166841150	167005671	1	gray	SCN1A
chr21	34961647	35014047	1	gray	CRYZL1
chr19	35521373	35531353	1	gray	SCN1B
chr19	3880682	3928080	1	gray	ATCAY
chr7	75625654	75677321	1	gray	STYXL1
chr16	30907934	30914881	1	gray	CTF1
chr14	90422270	90511108	1	gray	TDP1
chr1	167063311	167098402	1	gray	STYXL2
chr6	24650206	24667127	1	gray	TDP2
chr13	20248891	20357176	1	gray	PSPC1
chr2	105865864	105946192	1	gray	TGFBRAP1
chr11	67758570	67771567	1	gray	UNC93B1
chr19	39306061	39322434	1	gray	ECH1
chr12	7801995	7823195	1	gray	APOBEC1
chr10	101635327	101769704	1	gray	DNMBP
chr1	153600909	153604515	1	gray	S100A1
chr6	41020939	41032630	1	gray	APOBEC2
chr1	153533584	153538320	1	gray	S100A2
chr1	153519804	153521734	1	gray	S100A3
chr1	153516096	153518282	1	gray	S100A4
chr1	183615410	183622451	1	gray	APOBEC4
chr16	18802988	18812871	1	gray	ARL6IP1
chr1	153509622	153514285	1	gray	S100A5
chr1	153507074	153508467	1	gray	S100A6
chr1	153430219	153433127	1	gray	S100A7
chr16	85645014	85709806	1	gray	GSE1
chr12	123464606	123467460	1	gray	ARL6IP4
chr1	153362507	153395059	1	gray	S100A8
chr9	135766735	135820003	1	gray	TSC1
chr3	69134087	69155243	1	gray	ARL6IP5
chr1	153330329	153333499	1	gray	S100A9
chr16	2097895	2139491	1	gray	TSC2
chr11	61248591	61258400	1	gray	PPP1R32
chr2	153575133	153618910	1	gray	ARL6IP6
chr20	37209839	37217106	1	gray	ADIG
chr14	96722546	96731100	1	gray	BDKRB1
chr12	10051274	10084969	1	gray	CLEC2A
chr15	90328125	90358084	1	gray	ANPEP
chr14	96671175	96710501	1	gray	BDKRB2
chr12	10004967	10022458	1	gray	CLEC2B
chr9	138824814	138853219	1	gray	UBAC1
chr7	139784545	139876783	1	gray	KDM7A
chr13	99853107	100038757	1	gray	UBAC2
chr7	100032905	100034120	1	gray	PPP1R35
chr14	65016678	65056099	1	gray	PPP1R36
chr12	9822308	9852148	1	gray	CLEC2D
chr19	45596436	45650543	1	gray	PPP1R37
chr9	135468383	135545788	1	gray	DDX31
chr12	123942685	123951483	1	gray	SNRNP35
chr5	63801841	63908146	1	gray	RGS7BP
chr6	167704802	167729502	1	gray	UNC93A
chr4	68424444	68473055	1	gray	STAP1
chr2	210886144	211036133	1	gray	KANSL1L
chr1	202976494	202993976	1	gray	TMEM183A
chr19	4324039	4338824	1	gray	STAP2
chr3	149699463	149701153	1	gray	TMEM183B
chr19	41699123	41713444	1	gray	CYP2S1
chr14	70791797	70883807	1	gray	SYNJ2BP-COX16
chr9	96213966	96328393	1	gray	FAM120A
chr10	105036894	105050103	1	gray	INA
chr6	170599790	170716159	1	gray	FAM120B
chr1	153965167	154127592	1	gray	NUP210L
chrX	54094756	54209687	1	gray	FAM120C
chr7	139208430	139229731	1	gray	CLEC2L
chr6	4499710	33282164	1	gray	TAPBP
chr5	102421703	102455842	1	gray	GIN1
chr10	51549552	51562517	1	gray	MSMB
chr17	6977855	6983570	1	gray	CLEC10A
chr9	131445702	131458675	1	gray	SET
chr8	145159363	145162514	1	gray	MAF1
chr7	113516831	113559064	1	gray	PPP1R3A
chr1	236139131	236228390	1	gray	NID1
chr14	52471526	52535777	1	gray	NID2
chr8	8993765	9009049	1	gray	PPP1R3B
chr3	180630457	180700539	1	gray	FXR1
chr1	207131311	207143970	1	gray	FCAMR
chr17	7494547	7518215	1	gray	FXR2
chr10	93388198	93392828	1	gray	PPP1R3C
chr9	22446822	22455739	1	gray	DMRTA1
chr3	25760434	25831530	1	gray	NGLY1
chr20	58511717	58515360	1	gray	PPP1R3D
chr19	16607204	16632163	1	gray	C19orf44
chr1	50883221	50889115	1	gray	DMRTA2
chr14	23764860	23772068	1	gray	PPP1R3E
chr11	64619113	64647185	1	gray	EHD1
chrX	49126255	49144550	1	gray	PPP1R3F
chr19	48216678	48246391	1	gray	EHD2
chr19	40825459	40854434	1	gray	C19orf47
chr11	121163479	121184119	1	gray	SC5D
chr11	5172660	5173599	1	gray	OR52A1
chr6	5085574	5089721	1	gray	PPP1R3G
chr6	3235414	31970458	1	gray	LOC110384692
chr2	31457017	31492317	1	gray	EHD3
chr19	51300949	51308110	1	gray	C19orf48
chr15	42188130	42264755	1	gray	EHD4
chr17	39240418	39262740	1	gray	LOC100996750
chr10	95427639	95462716	1	gray	FRA10AC1
chr21	46359611	46396904	1	gray	FAM207A
chr20	62189438	62205592	1	gray	HELZ2
chr16	2012058	2014827	1	gray	RPS2
chr11	5150005	5159586	1	gray	OR52A5
chr10	111967362	112047123	1	gray	MXI1
chr11	75110534	75133345	1	gray	RPS3
chr6	82455446	82462398	1	gray	TENT5A
chr1	27331510	27339341	1	gray	TENT5B
chr19	58898635	58906171	1	gray	RPS5
chr9	131644411	131680317	1	gray	LRRC8A
chr9	35752987	35754273	1	gray	MSMP
chr1	118148669	118171011	1	gray	TENT5C
chrX	79591002	79700810	1	gray	TENT5D
chr11	2181008	2182439	1	gray	INS
chr9	19375715	19380234	1	gray	RPS6
chr1	89990387	90063420	1	gray	LRRC8B
chr16	88709696	88717461	1	gray	CYBA
chr2	3622849	3628510	1	gray	RPS7
chr1	90098678	90185090	1	gray	LRRC8C
chrX	37639311	37672714	1	gray	CYBB
chr8	144510233	144512902	1	gray	MAFA
chr1	45241211	45244451	1	gray	RPS8
chr1	90286590	90402170	1	gray	LRRC8D
chr20	39314487	39317876	1	gray	MAFB
chr19	54704725	54711515	1	gray	RPS9
chr19	7953389	7966908	1	gray	LRRC8E
chr16	67927156	67963579	1	gray	PSKH1
chr10	37414784	37521495	1	gray	ANKRD30A
chr20	8112912	8865547	1	gray	PLCB1
chr18	14748170	14854258	1	gray	ANKRD30B
chr12	75669758	75784681	1	gray	CAPS2
chr8	87059339	87081897	1	gray	PSKH2
chr15	40580109	40600136	1	gray	PLCB2
chr11	64019001	64036924	1	gray	PLCB3
chr1	24128366	24151949	1	gray	HMGCL
chr22	38597938	38612517	1	gray	MAFF
chr20	9049324	9461455	1	gray	PLCB4
chr17	79876145	79885611	1	gray	MAFG
chr21	46825079	46933634	1	gray	COL18A1
chr3	39448210	39454032	1	gray	RPSA
chr7	1570337	1582679	1	gray	MAFK
chr5	74632992	74657941	1	gray	HMGCR
chrX	41193414	41210920	1	gray	DDX3X
chrY	15015909	15032390	1	gray	DDX3Y
chr17	8043789	8055722	1	gray	PER1
chr2	239152684	239197251	1	gray	PER2
chr2	209025463	209028313	1	gray	CRYGA
chr3	186560498	186576252	1	gray	ADIPOQ
chr2	209007296	209010882	1	gray	CRYGB
chr1	7844350	7905237	1	gray	PER3
chr1	25688739	25747405	1	gray	RHCE
chr2	208992860	208994552	1	gray	CRYGC
chr15	90014639	90039814	1	gray	RHCG
chr2	208986330	208989248	1	gray	CRYGD
chr16	83841582	83853342	1	gray	HSBP1
chr11	64532077	64546014	1	gray	SF1
chr7	31003567	31019143	1	gray	GHRHR
chr1	38076950	38100564	1	gray	RSPO1
chr14	91526626	91691974	1	gray	DGLUCY
chr8	108911543	109095848	1	gray	RSPO2
chr5	43486810	43515250	1	gray	C5orf34
chr14	20470220	20471351	1	gray	OR4Q2
chr12	118814359	118855838	1	gray	SUDS3
chr11	68747489	68748455	1	gray	MRGPRD
chr6	127439815	127520626	1	gray	RSPO3
chr20	939095	982954	1	gray	RSPO4
chr14	20215586	20216528	1	gray	OR4Q3
chr11	3246259	3253647	1	gray	MRGPRE
chr19	507496	519654	1	gray	TPGS1
chr11	68771861	68780850	1	gray	MRGPRF
chr2	166095923	166248814	1	gray	SCN2A
chr18	34359987	34409179	1	gray	TPGS2
chr11	118033520	118047354	1	gray	SCN2B
chr11	3239173	3240043	1	gray	MRGPRG
chr5	2752006	2758692	1	gray	C5orf38
chr6	116575333	116766024	1	gray	DSE
chr5	132083117	132090095	1	gray	CCNI2
chr7	151125917	151137256	1	gray	CRYGN
chr6	36644239	36655109	1	gray	CDKN1A
chr5	35904389	35938881	1	gray	CAPSL
chrX	140671795	140678899	1	gray	SPANXA1
chr12	12870301	12875303	1	gray	CDKN1B
chrX	140671805	140678889	1	gray	SPANXA2
chr11	2904447	2907005	1	gray	CDKN1C
chr16	2289403	2301588	1	gray	ECI1
chr13	45513383	45563606	1	gray	NUFIP1
chr7	129142371	129152759	1	gray	SMKR1
chr18	60382773	60647666	1	gray	PHLPP1
chr17	27582856	27621166	1	gray	NUFIP2
chr6	4115926	4135831	1	gray	ECI2
chr16	71678828	71758604	1	gray	PHLPP2
chr3	186256231	186262169	1	gray	CRYGS
chr2	60677654	60780789	1	gray	BCL11A
chr1	169890469	170043879	1	gray	KIFAP3
chr14	99635624	99738534	1	gray	BCL11B
chr3	150259784	150264283	1	gray	SERP1
chr13	44947785	44971850	1	gray	SERP2
chr9	124217317	124262123	1	gray	GGTA1
chr16	78133550	79246564	1	gray	WWOX
chr6	7541903	7586947	1	gray	DSP
chr8	67876337	67940789	1	gray	PPP1R42
chr18	580379	582114	1	gray	CETN1
chr16	78056444	78065998	1	gray	CLEC3A
chr1	31732414	31769635	1	gray	SNRNP40
chrX	151995537	151999301	1	gray	CETN2
chr6	56322793	56819628	1	gray	DST
chr3	45067794	45077563	1	gray	CLEC3B
chr5	89688073	89705603	1	gray	CETN3
chr16	56995861	57017757	1	gray	CETP
chr11	121986050	121986923	1	gray	BLID
chr6	138409641	138428556	1	gray	PERP
chr5	176938577	176943962	1	gray	DDX41
chr1	203734310	203745480	1	gray	LAX1
chr17	61851529	61896677	1	gray	DDX42
chr6	74104550	74127289	1	gray	DDX43
chr6	2868585	31584792	1	gray	AIF1
chr17	39458077	39459103	1	gray	KRTAP29-1
chr12	95611521	95696575	1	gray	VEZT
chr7	1581870	1595841	1	gray	TMEM184A
chr4	169277885	169401665	1	gray	DDX60L
chr22	38615297	38669016	1	gray	TMEM184B
chr20	48599516	48605420	1	gray	SNAI1
chr16	6069024	7763342	1	gray	RBFOX1
chr6	7590430	7612200	1	gray	SNRNP48
chr1	27189639	27190947	1	gray	SFN
chr22	36134782	36424872	1	gray	RBFOX2
chr9	107366951	107367908	1	gray	OR13C2
chr8	49830156	49833988	1	gray	SNAI2
chr5	134094468	134166811	1	gray	DDX46
chr4	148538547	148557872	1	gray	TMEM184C
chr17	77085426	77512230	1	gray	RBFOX3
chr16	88744095	88752915	1	gray	SNAI3
chr12	12966279	12982915	1	gray	DDX47
chr9	107298050	107299094	1	gray	OR13C3
chrX	80457600	80554046	1	gray	SH3BGRL
chr9	107288533	107289490	1	gray	OR13C4
chr6	1150097	29913661	1	gray	HLA-A
chr19	19030523	19039439	1	gray	DDX49
chr9	107360737	107361694	1	gray	OR13C5
chr6	2615167	31324956	1	gray	HLA-B
chr5	175792470	175808912	1	gray	ARL10
chr13	50202642	50208008	1	gray	ARL11
chr11	113258500	113271138	1	gray	ANKK1
chr8	145149978	145152428	1	gray	CYC1
chr6	2529776	31239913	1	gray	HLA-C
chr19	51226620	51228965	1	gray	CLEC11A
chr19	19303007	19312678	1	gray	RFXANK
chr15	32907344	32932142	1	gray	ARHGAP11A
chr10	89623381	89731687	1	gray	PTEN
chr9	107331448	107332411	1	gray	OR13C8
chr6	1750200	30461971	1	gray	HLA-E
chr22	32809833	32853373	1	gray	BPIFC
chr19	13885269	13889586	1	gray	C19orf53
chr15	30918350	30931013	1	gray	ARHGAP11B
chr9	107379528	107380485	1	gray	OR13C9
chr6	991621	29695073	1	gray	HLA-F
chr3	160394947	160396235	1	gray	ARL14
chr1	53925071	53933160	1	gray	DMRTB1
chr19	41246765	41256382	1	gray	C19orf54
chr6	1094529	29798797	1	gray	HLA-G
chr5	53179771	53606403	1	gray	ARL15
chr17	79648194	79650954	1	gray	ARL16
chr1	84864166	84880701	1	gray	DNASE2B
chr10	16478941	16555744	1	gray	PTER
chr1	160336860	160342636	1	gray	NHLH1
chr19	13993160	14016978	1	gray	C19orf57
chr1	116378998	116383747	1	gray	NHLH2
chrX	72297114	72299351	1	gray	PABPC1L2A
chr11	6190584	6191556	1	gray	OR52B2
chrX	72222777	72225945	1	gray	PABPC1L2B
chr11	4388492	4389616	1	gray	OR52B4
chr11	66112844	66115100	1	gray	B4GAT1
chr11	82612777	82645699	1	gray	DDIAS
chr11	5602106	5603114	1	gray	OR52B6
chr16	75252885	75258822	1	gray	CTRB1
chr16	75238000	75241059	1	gray	CTRB2
chr8	87354775	87480732	1	gray	WWP1
chr3	146232966	146262394	1	gray	PLSCR1
chr16	69796234	69975644	1	gray	WWP2
chr3	146151074	146213778	1	gray	PLSCR2
chr17	7293045	7297844	1	gray	PLSCR3
chr15	55473003	55489139	1	gray	RSL24D1
chr3	145910123	145968966	1	gray	PLSCR4
chr3	146294341	146324003	1	gray	PLSCR5
chr19	45666190	45681495	1	gray	TRAPPC6A
chr3	120111139	120169839	1	gray	FSTL1
chr14	39617017	39639537	1	gray	TRAPPC6B
chr19	676391	683385	1	gray	FSTL3
chr4	115519557	115599381	1	gray	UGT8
chr5	132532149	132948232	1	gray	FSTL4
chr4	162305043	163085186	1	gray	FSTL5
chr2	132905166	132919525	1	gray	ANKRD30BL
chr15	56720922	56757335	1	gray	MNS1
chr12	56498342	56507694	1	gray	PA2G4
chr18	12446510	12658106	1	gray	SPIRE1
chr19	6393779	6412415	1	gray	LOC390877
chr16	89894882	89937727	1	gray	SPIRE2
chr5	148872544	148931002	1	gray	CSNK1A1
chr16	10837642	10863208	1	gray	NUBP1
chr16	1832960	1839187	1	gray	NUBP2
chr22	30972611	31003000	1	gray	PES1
chrX	153672487	153679002	1	gray	FAM50A
chr17	37884752	37886816	1	gray	MIEN1
chr4	170015409	170192107	1	gray	SH3RF1
chr7	25158274	25164879	1	gray	CYCS
chr6	3849606	3851551	1	gray	FAM50B
chr5	145316140	145442855	1	gray	SH3RF2
chr1	174128551	174964445	1	gray	RABGAP1L
chr2	109745660	110262211	1	gray	SH3RF3
chr2	99061049	99210855	1	gray	INPP4A
chr22	19770745	19842397	1	gray	GNB1L
chr4	142944312	143767688	1	gray	INPP4B
chrX	88002225	88009785	1	gray	CPXCR1
chr1	152126070	152131704	1	gray	RPTN
chr5	147272284	147286101	1	gray	C5orf46
chr5	173416172	173433143	1	gray	C5orf47
chr2	63276869	63284966	1	gray	OTX1
chr2	165944035	166060560	1	gray	SCN3A
chr14	57266622	57277197	1	gray	OTX2
chr11	123499895	123525332	1	gray	SCN3B
chr5	7830490	7851246	1	gray	C5orf49
chr9	21967750	21995323	1	gray	CDKN2A
chrX	153126968	153151627	1	gray	L1CAM
chrX	140084758	140097876	1	gray	SPANXB1
chr9	22002901	22009312	1	gray	CDKN2B
chrX	147062856	147108184	1	gray	FMR1NB
chr3	15491639	15563213	1	gray	COLQ
chr1	51434366	51440306	1	gray	CDKN2C
chr19	10677135	10679655	1	gray	CDKN2D
chr8	28747911	28910787	1	gray	HMBOX1
chr6	43395278	43418165	1	gray	ABCC10
chr16	48199683	48281450	1	gray	ABCC11
chr10	70939989	70968849	1	gray	SUPV3L1
chr16	48116883	48180681	1	gray	ABCC12
chr12	120907644	120936296	1	gray	DYNLL1
chr1	212208894	212278355	1	gray	DTL
chr17	56160779	56172903	1	gray	DYNLL2
chr16	31483472	31489281	1	gray	TGFB1I1
chr3	170776202	171178194	1	gray	TNIK
chr12	13236465	13256601	1	gray	GSG1
chr15	80135888	80215448	1	gray	ST20-MTHFS
chr14	32030609	32330429	1	gray	NUBPL
chr13	102104943	102373206	1	gray	ITGBL1
chr20	3189321	3208095	1	gray	ITPA
chr12	8276227	8291203	1	gray	CLEC4A
chr11	66278105	66301069	1	gray	BBS1
chr16	56504314	56553936	1	gray	BBS2
chr12	7881978	7902137	1	gray	CLEC4C
chr6	165740777	166076729	1	gray	PDE10A
chr15	72978519	73030817	1	gray	BBS4
chr12	8666098	8674960	1	gray	CLEC4D
chr10	70661070	70706603	1	gray	DDX50
chr12	132621139	132628864	1	gray	DDX51
chr12	8685900	8693501	1	gray	CLEC4E
chr2	170336003	170363165	1	gray	BBS5
chr17	35969789	36003475	1	gray	DDX52
chr2	71035775	71047731	1	gray	CLEC4F
chrX	23018076	23021706	1	gray	DDX53
chr20	36149651	36152090	1	gray	NNAT
chr19	7793842	7797057	1	gray	CLEC4G
chr6	143380499	143665020	1	gray	AIG1
chr4	122745483	122791652	1	gray	BBS7
chrX	148678215	148713568	1	gray	TMEM185A
chr12	113594977	113623283	1	gray	DDX54
chr8	135490030	135725274	1	gray	ZFAT
chr12	124086645	124105490	1	gray	DDX55
chr11	61664772	61687756	1	gray	RAB3IL1
chr9	107456702	107457743	1	gray	OR13D1
chr7	33168896	33675379	1	gray	BBS9
chr7	30634350	30673648	1	gray	GARS1
chr2	120975054	120980976	1	gray	TMEM185B
chr9	71394980	71400482	1	gray	FAM122A
chr7	44605015	44614137	1	gray	DDX56
chr4	108852704	108874617	1	gray	CYP2U1
chr1	32042085	32053287	1	gray	TINAGL1
